,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q23,q24,q25,q26,q27,q28,q35,q36_2,q36_3,q36_4,q36_5,q36_6,q36_7,q36_8,q39,q41,q44_2,q44_3,q44_4,q44_5,q44_6,q44_7,q44_8,q45,q58,q60,q64_2,q64_3,q64_4,q64_5,q64_6,q64_7,q64_8,q65_2,q65_3,q66_1,q66_2,q68_1,q68_2,q68_3,q77,q78,q79,q80,q89,q98,weight,stratum,psu,record,year,q88
2381,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,2,1.7,201,181570,4905,2015,4
2382,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,6,2,4,5,3,2,1.21,201,181570,4906,2015,4
2383,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,5,2,4,2,2,1.21,201,181570,4907,2015,4
2384,3,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,3,4,2,1,2,1.72,201,181570,4909,2015,4
2385,3,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,2,2,1,1,1,1,3,8,1,1,1,2,1.7,201,181570,4910,2015,3
2386,3,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,4,4,5,1,2,1.21,201,181570,4911,2015,3
2387,6,2,3,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,8,7,1,3,2,2,1.0,201,181570,4912,2015,4
2388,6,2,3,2,1,1,1,1,2,1,2,1,2,1,1,7,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,5,6,2,6,2,2,1.33,201,181570,4913,2015,4
2389,4,1,2,2,1,1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,3,7,7,1,2,1.46,201,181570,4915,2015,7
2390,5,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,7,2,6,2,1,1.46,201,181570,4916,2015,1
2391,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,1,2,1.69,201,181570,4920,2015,4
2392,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,7,8,2,3,1,2,1.7,201,181570,4924,2015,2
2393,5,1,3,1,1,1,1,1,2,2,2,1,2,2,1,6,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,7,1,5,1,1,1,2,1,1,1,2,2,2,1,1,1,1,6,1,1,5,6,1,0.6,201,181570,4925,2015,4
2394,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,1,7,2,1,1.33,201,181570,4926,2015,4
2395,6,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,5,2,4,1,2,0.8,201,181570,4927,2015,4
2396,6,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,8,4,2,1,1,2,0.8,201,181570,4928,2015,5
2397,6,1,3,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,1,6,4,2,2,0.8,201,181570,4930,2015,4
2398,6,2,3,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,2,1,7,4,5,6,3,2,1.0,201,181570,4933,2015,5
2399,6,2,3,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,2,6,8,2,2,2,2,1.0,201,181570,4936,2015,4
2400,6,1,3,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,1,2,1,1,8,6,2,1,2,1,0.8,201,181570,4937,2015,4
2401,5,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,6,3,5,5,1,2,0.8,201,181570,4938,2015,4
2402,5,2,3,2,1,1,1,1,2,1,2,2,2,2,1,3,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,3,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,8,2,4,1,2,1.33,201,181570,4939,2015,4
2403,6,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,4,3,1,2,0.8,201,181570,4940,2015,3
2404,6,1,3,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,2,2,1,2,1,1,8,3,2,6,1,2,0.8,201,181570,4941,2015,3
2405,5,1,3,2,1,1,1,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,5,3,2,0.8,201,181570,4942,2015,1
2406,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,5,4,6,2,2,4.11,211,250090,4943,2015,2
2407,4,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,8,4,1,2,2,3.51,211,250090,4948,2015,5
2408,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,3,5,2,2,4.73,211,250090,4949,2015,5
2409,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,7,1,5,1,2,1,1,1,1,1,2,1,2,1,1,2,1,8,8,2,2,1,2,4.73,211,250090,4952,2015,4
2410,3,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,8,3,6,2,2,4.69,211,250090,4953,2015,2
2411,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,6,5,4,2,2,4.73,211,250090,4955,2015,6
2412,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,8,6,5,4,1,2,5.01,211,250090,4956,2015,3
2413,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,8,8,4,3,2,2,4.97,211,250090,4959,2015,4
2414,3,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,3,4,2,2,4.69,211,250090,4963,2015,5
2415,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,4,2,2,7,2,1,4.08,211,250090,4964,2015,5
2416,7,1,4,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,2,1,4,7,1,1,2,2,3.76,211,250090,4965,2015,2
2417,5,1,3,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,3,4,2,2,4.97,211,250090,4967,2015,2
2418,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,7,1,5,2,2,5.0,211,250090,4968,2015,1
2419,6,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,1,4,1,1,1,2,1,1,1,1,2,2,1,2,1,1,3,1,3,1,3,2,3.86,211,250090,4969,2015,2
2420,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,7,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,8,5,5,2,1,5.01,211,250090,4972,2015,4
2421,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,5,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,5,3,6,2,2,4.73,211,250090,4975,2015,5
2422,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,8,8,5,1,1,2,5.01,211,250090,4978,2015,4
2423,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,8,2,1,2,2,5.01,211,250090,4979,2015,4
2424,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,6,4,1,1,2,4.97,211,250090,4980,2015,2
2425,7,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,8,8,4,1,1,2,4.97,211,250090,4982,2015,5
2426,7,1,4,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,4,2,5,1,1,4.97,211,250090,4983,2015,3
2427,7,2,4,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,7,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,8,1,1,1,2,5.0,211,250090,4984,2015,1
2428,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,8,5,2,1,2,5.0,211,250090,4985,2015,4
2429,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,8,8,4,6,2,2,5.0,211,250090,4986,2015,4
2430,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,2,8,8,3,2,1,2,5.0,211,250090,4988,2015,5
2431,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,5,2,2,2,5.0,211,250090,4989,2015,3
2432,4,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,5,4,4,1,2,4.02,211,250090,4990,2015,5
2433,4,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,6,6,1,5,3,1,4.97,211,250090,4991,2015,4
2434,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,1,2,4,2,2,2.0,211,250090,4992,2015,3
2435,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,5,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,5,1,1,2,1,1,1,1,2,1,2,1,2,1,1,8,8,3,4,2,2,5.01,211,250090,4993,2015,4
2436,6,1,3,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,1,5,6,1,1,3.86,211,250090,5000,2015,2
2437,4,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1.37,211,250090,5004,2015,4
2438,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,7,8,2,5,1,2,1.37,211,250090,5006,2015,4
2439,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,2,4,2,2,1.37,211,250090,5007,2015,4
2440,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,3,4,2,2,1.37,211,250090,5008,2015,4
2441,5,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,7,1,7,1,2,1.37,211,250090,5009,2015,5
2442,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,6,3,5,1,1,2,1.37,211,250090,5011,2015,3
2443,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,8,3,1,1,2,1.37,211,250090,5013,2015,4
2444,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,6,2,4,1,2,1.37,211,250090,5014,2015,4
2445,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,6,1,6,1,2,1.37,211,250090,5015,2015,4
2446,5,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,5,1,4,7,1,1.05,211,250090,5016,2015,1
2447,4,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,5,2,1,1,2,1.92,211,250090,5018,2015,5
2448,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,6,2,2,2,2,3.96,211,250090,5019,2015,5
2449,5,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,6,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,6,5,6,1,2,3.96,211,250090,5020,2015,3
2450,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,7,1,7,1,1,2,1,1,1,1,2,1,2,1,1,1,1,6,8,6,7,1,2,3.96,211,250090,5023,2015,3
2451,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,7,3,4,1,2,1.37,211,250090,5025,2015,5
2452,4,1,1,2,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,8,2,7,2,2,2.26,211,250090,5026,2015,3
2453,4,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,5,3,7,2,1,1.93,211,250090,5028,2015,5
2454,5,1,1,2,1,2,1,1,1,1,2,1,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,7,2,2,1.68,211,250090,5029,2015,3
2455,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,4,2,2,5,3,2,2.26,211,250090,5030,2015,1
2456,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,8,5,2,2,2,2.26,211,250090,5031,2015,5
2457,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,8,3,4,1,2,2.26,211,250090,5032,2015,4
2458,3,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,7,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,3,8,4,6,2,2,2.59,211,250090,5033,2015,4
2459,4,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,1,6,2,2,2.59,211,250090,5034,2015,5
2460,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,8,6,1,5,2,2,2.26,211,250090,5035,2015,4
2461,6,2,3,1,1,1,1,1,1,2,2,2,2,2,1,4,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,2,7,1,7,1,1,2,1,1,1,1,2,1,2,1,1,2,1,3,8,4,2,1,2,1.45,211,250090,5036,2015,5
2462,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,7,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,8,2,4,2,1,1.94,211,250090,5037,2015,5
2463,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,4,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,8,7,6,1,2,2,1.94,211,250090,5038,2015,5
2464,5,2,3,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,4,1,2,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,7,5,1,1.94,211,250090,5039,2015,2
2465,6,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,3,7,3,1,3.43,211,250090,5040,2015,5
2466,4,2,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,6,3,2,1,2,2.59,211,250090,5041,2015,4
2467,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,8,5,5,2,2,2.59,211,250090,5043,2015,5
2468,4,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,8,1,4,2,1,2.59,211,250090,5045,2015,6
2469,7,2,4,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,2,1,1,8,7,3,4,2,2,3.24,211,250090,5046,2015,4
2470,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,6,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,5,8,4,1,2,2,3.24,211,250090,5047,2015,4
2471,7,2,4,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,5,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,3,8,4,4,2,1,3.24,211,250090,5048,2015,4
2472,6,1,3,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,7,6,2,4,1,2,4.59,211,250090,5051,2015,5
2473,6,2,3,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,7,1,1,2,1,1,1,1,2,1,2,1,2,1,1,8,8,5,3,2,2,1.94,211,250090,5052,2015,6
2474,5,1,3,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,7,8,6,6,2,2,4.59,211,250090,5053,2015,4
2475,5,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,2,4,7,2,2,1.94,211,250090,5056,2015,5
2476,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,7,1,3,1,2,1,1,1,1,1,2,1,2,1,2,1,1,8,8,4,3,2,2,3.24,211,250090,5061,2015,5
2477,6,1,4,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,8,2,3,2,1,3.36,211,250090,5062,2015,2
2478,7,1,4,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,6,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,4,1,7,2,2,2.5,211,250090,5063,2015,5
2479,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,7,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,8,8,3,3,2,2,3.24,211,250090,5064,2015,4
2480,7,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,5,1,5,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,6,1,3,2,3.36,211,250090,5066,2015,4
2481,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,8,5,4,2,2,3.36,211,250090,5067,2015,4
2482,3,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,6,3,3,2,2,0.51,201,261190,5069,2015,4
2483,5,1,2,2,1,1,1,1,2,2,2,1,2,2,1,3,1,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,5,4,4,3,2,0.67,201,261190,5071,2015,2
2484,5,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,6,4,5,1,2,0.67,201,261190,5073,2015,5
2485,4,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,8,3,2,1,2,0.51,201,261190,5076,2015,5
